"token_data","proto_data","gloss_data","uid_data"
"ru(ŋ)guŋ","PWMP","thunder ","4949"
"ru(ŋ)guŋ","PCEMP","thunder ","4949"
"ru(ŋ)guŋ","PCMP","thunder ","4949"
"ruit","PWMP","barbed; sharp ","4929"
"ruŋkáb","PWMP","to open, peel off ","9083"
"ru(ŋ)kuq","PWMP","bowed, hunched, as from age ","4950"
"rukuq","POC","bend over, stoop ","9351"
"rumpak","PMP","thud, strike against ","4931"
"rumpak","PWMP","thud, strike against ","4931"
"rumpak","PCEMP","thud, strike against ","4931"
"rumpak","PCMP","thud, strike against ","4931"
"rupit","PWMP","narrow ","4935"
"rupuk","PMP","sound of breaking or cracking ","4936"
"rupuk","PWMP","sound of breaking or cracking ","4936"
"rupuk","PCEMP","sound of breaking or cracking ","4936"
"rupuk","PCMP","sound of breaking or cracking ","4936"
"rumpun","PWMP","cluster, clump ","4932"
"ruqag","PWMP","wide, spacious ","4937"
"ruru","POC","to back water with a paddle ","7416"
"ruruŋ","POC","sheltered, as from the weather ","12078"
"rurut","POC","pluck, pull out ","9352"
"ruRi","POC","thorn; splinter; fish bone ","6827"
"rusrus","PWMP","rustling sound ","4940"
"rusrus","PWMP","slip down or off ","4941"
"rusuk","PMP","pierce, stab ","4942"
"rusuk","PWMP","pierce, stab ","4942"
"rusuk","PCEMP","pierce, stab ","4942"
"rusuk","PCMP","pierce, stab ","4942"
"rutas","PMP","sever, tear ","4943"
"rutas","PWMP","sever, tear ","4943"
"rutas","PCEMP","sever, tear ","4943"
"rutas","PCMP","sever, tear ","4943"
"ruyuŋ","PWMP","reel, stagger ","4946"
"ruyuŋ","PCEMP","dugong ","7687"
"ruyuŋ","PCMP","dugong ","7687"
"ruyuŋ","PEMP","dugong ","7687"
"ruyuŋ","PSHWNG","dugong ","7687"
"ruyuŋ","POC","dugong ","7688"
"rúnut","PPH","wear out through overuse, as fabric or a rope ","12329"
"Rabak","PWMP","tear, in tatters ","4805"
"Rambaŋ","PWMP","casting net; spread out, as a casting net ","4817"
"Rabat","PPH","driftwood; flotsam ","11108"
"Rambat","PWMP","casting net ","11737"
"Ra(m)bej","PWMP","wind around ","4849"
"Rab(e)qun","PWMP","cover with earth ","4808"
"Rambia","PMP","sago palm ","4818"
"Rambia","PWMP","sago palm ","4818"
"Rambia","PCEMP","sago palm ","4818"
"Rambia","PCMP","sago palm ","4818"
"Rambia","PEMP","sago palm ","4818"
"Rambia","PSHWNG","sago palm ","4818"
"Rabia","POC","sago palm ","7958"
"Rabi-an","PAN","evening, night ","7380"
"Rabi-en","PPH","taking place at night ","7381"
"Rabiqi","PAN","late afternoon, evening; evening meal ","4806"
"Rabiqi","PMP","late afternoon, evening; evening meal; yesterday ","9029"
"Rabiqi","PWMP","late afternoon, evening; evening meal; yesterday ","9029"
"Rabiqi","PCEMP","late afternoon, evening; evening meal; yesterday ","9029"
"Rabiqi","PCMP","late afternoon, evening; evening meal; yesterday ","9029"
"Rabiqi","PEMP","late afternoon, evening; evening meal; yesterday ","9029"
"Rabiqi","PSHWNG","late afternoon, evening; evening meal; yesterday ","9029"
"Rabi-Rabi","PAN","every night, happening every night ","7382"
"Rabi-Rabi","PMP","every night, happening every night ","7382"
"Rabi-Rabi","PWMP","every night, happening every night ","7382"
"Rabi-Rabi","PCEMP","every night, happening every night ","7382"
"Rabi-Rabi","PEMP","every night, happening every night ","7382"
"Rabi-Rabi","POC","every night, happening every night ","7382"
"RabiS","PAN","small knife ","7190"
"RabuC","PAN","uproot, pull out by the roots ","6530"
"Rabuk","PMP","decaying wood; dust, powder ","8677"
"Rabuk","PWMP","decaying wood; dust, powder ","8677"
"Rabuk","PCEMP","decaying wood; dust, powder ","8677"
"Rabuk","PCMP","decaying wood; dust, powder ","8677"
"Rabuk","PEMP","decaying wood; dust, powder ","8677"
"Rabun","PMP","drizzling rain, mist; fog ","8683"
"Rabun","PCEMP","drizzling rain, mist; fog ","8683"
"Rabun","PCMP","drizzling rain, mist; fog ","8683"
"Rabut","PMP","uproot, pull out by the roots ","10682"
"Rabut","PWMP","uproot, pull out by the roots ","10682"
"Rabut","PCEMP","uproot, pull out by the roots ","10682"
"Rabut","PCMP","uproot, pull out by the roots ","10682"
"Rabut","PEMP","uproot, pull out by the roots ","10682"
"Rabut","PSHWNG","uproot, pull out by the roots ","10682"
"RaCus","PAN","hundred ","7316"
"Radut","PMP","pluck, pull out ","4810"
"Radut","PWMP","pluck, pull out ","4810"
"Radut","PCEMP","pluck, pull out ","4810"
"Radut","PCMP","pluck, pull out ","4810"
"Ragem","PWMP","clenched in the fist ","6879"
"Rahap","PAN","seeds for sowing ","8157"
"Rahuŋ","PMP","ambush, attack from concealment ","6922"
"Rahuŋ","PWMP","ambush, attack from concealment ","6922"
"Raŋkay","PWMP","dry ","4844"
"Rakep","PWMP","seize, grasp, wrap around ","10637"
"Ra(ŋ)k(e)qaŋ","PWMP","spread the legs ","4859"
"Rakéd","PPH","to hitch, tie two things together ","11164"
"Rakit","PMP","lay long objects side by side; raft ","8685"
"Rakit","PWMP","lay long objects side by side; raft ","8685"
"Rakit","PCEMP","lay long objects side by side; raft ","8685"
"Rakit","PCMP","lay long objects side by side; raft ","8685"
"Rakit","PEMP","lay long objects side by side; raft ","8685"
"Rakit","PSHWNG","lay long objects side by side; raft ","8685"
"Rakit-an","PWMP","(gloss unclear) ","8687"
"Raŋkub","PWMP","to cover ","4848"
"Rakut","PMP","tie together ","4815"
"Rakut","PWMP","tie together ","4815"
"Rakut","PCEMP","tie together ","4815"
"Rakut","PCMP","tie together ","4815"
"Rakut","PEMP","tie together ","4815"
"Rakut","POC","tie together ","4815"
"RameC","PAN","root ","6594"
"Rames","PAN","squeeze, knead ","4819"
"Rames","PMP","squeeze, knead ","4819"
"Rames","PWMP","squeeze, knead ","4819"
"Rames","PCEMP","squeeze, knead ","4819"
"Rames","PCMP","squeeze, knead ","4819"
"Rames","PEMP","squeeze, knead ","4819"
"Rames","PSHWNG","squeeze, knead ","4819"
"RamiS","PAN","root ","6654"
"Ramut","PMP","fibrous roots, as of grass ","8704"
"Ramut","PWMP","fibrous roots, as of grass ","8704"
"Ramut","PCEMP","fibrous roots, as of grass ","8704"
"Ramut","PCMP","fibrous roots, as of grass ","8704"
"Ramut","PEMP","fibrous roots, as of grass ","8704"
"Ramut","POC","fibrous roots, as of grass ","8704"
"Ramut","PPH","a charm used to control someone magically ","12308"
"Ranebut","PWMP","pluck out ","11200"
"Raŋa","PMP","the spider conch: Lambis lambis ","4842"
"Raŋa","PWMP","the spider conch: Lambis lambis ","4842"
"Raŋa","PCEMP","the spider conch: Lambis lambis ","4842"
"Raŋa","PCMP","the spider conch: Lambis lambis ","4842"
"Raŋa","PEMP","the spider conch: Lambis lambis ","4842"
"Raŋa","POC","the spider conch: Lambis lambis ","4842"
"Raŋa","PMP","open the mouth wide ","4841"
"Raŋa","PWMP","open the mouth wide ","4841"
"Raŋa","PCEMP","open the mouth wide ","4841"
"Raŋa","PCMP","open the mouth wide ","4841"
"Raŋak","PMP","the spider conch: Lambis lambis ","8637"
"Raŋak","PWMP","the spider conch: Lambis lambis ","8637"
"Raŋak","PCEMP","the spider conch: Lambis lambis ","8637"
"Raŋak","PEMP","the spider conch: Lambis lambis ","8637"
"Raŋak","POC","the spider conch: Lambis lambis ","8637"
"RaŋaR","PMP","the spider conch: Lambis lambis ","8638"
"RaŋaR","PWMP","the spider conch: Lambis lambis ","8638"
"RaŋaR","PCEMP","the spider conch: Lambis lambis ","8638"
"RaŋaR","PEMP","the spider conch: Lambis lambis ","8638"
"RaŋaR","POC","the spider conch: Lambis lambis ","8638"
"Raŋu","PMP","dry ","4854"
"Raŋu","PWMP","dry ","4854"
"Raŋu","PCEMP","dry ","4854"
"Raŋu","PCMP","dry ","4854"
"Raŋu","PEMP","dry ","4854"
"Raŋu","POC","dry ","4854"
"Rampaŋ","PWMP","passionate, quick-tempered ","4821"
"Rampas","PWMP","rob, plunder ","4820"
"Rapi","POC","afternoon, evening; yesterday ","7373"
"Rapiq","PWMP","crumble ","4824"
"Rampis","PWMP","thin, thin layer ","4822"
"Rapuk","POC","worn out, decaying ","11910"
"Rapuq","PWMP","rotten, crumbling ","4825"
"Rapuq","PPH","branches carried along and  deposited by water ","12309"
"Rapus","PMP","to bind, tie the hands or feet, as a person in detention, or an animal to be slaughtered; restraining rope ","11821"
"Rapus","PWMP","to bind, tie the hands or feet, as a person in detention, or an animal to be slaughtered; restraining rope ","11821"
"Rapus","PCEMP","to bind, tie the hands or feet, as a person in detention, or an animal to be slaughtered; restraining rope ","11821"
"Rapus","PCMP","to bind, tie the hands or feet, as a person in detention, or an animal to be slaughtered; restraining rope ","11821"
"Rapus-en","PWMP","to bind, tie the hands or feet ","11823"
"Raput","POC","uproot, pull out by the roots ","10683"
"Raqan","PMP","lightness (weight) ","4826"
"Raqan","PWMP","lightness (weight) ","4826"
"Raqup","PMP","cup the hands ","4828"
"Raqup","PWMP","cup the hands ","4828"
"Raqup","PCEMP","cup the hands ","4828"
"Raqup","PCMP","cup the hands ","4828"
"Raqup","PEMP","cup the hands ","4828"
"Raqup","POC","cup the hands ","4828"
"RaSuŋ","PAN","ambush, attack from concealment ","6678"
"Rantaŋ","PMP","kind of large carrying basket ","4823"
"Rantaŋ","PWMP","kind of large carrying basket ","4823"
"Rantaŋ","PCEMP","kind of large carrying basket ","4823"
"Rantaŋ","PCMP","kind of large carrying basket ","4823"
"Rataq","PMP","coconut milk ","4831"
"Rataq","PWMP","coconut milk ","4831"
"Rataq","PCEMP","coconut milk ","4831"
"Rataq","PEMP","coconut milk ","4831"
"Rataq","POC","coconut milk ","4831"
"Ratas","PMP","sever, tear ","4832"
"Ratas","PWMP","sever, tear ","4832"
"Ratas","PCEMP","sever, tear ","4832"
"Ratas","PCMP","sever, tear ","4832"
"Ratas","PMP","milk ","11970"
"Ratas","PWMP","milk ","11970"
"Ratas","PCEMP","milk ","11970"
"Ratas","PEMP","milk ","11970"
"Ratas","POC","milk ","11970"
"Ratus","PMP","hundred ","7317"
"Ratus","PWMP","hundred ","7317"
"Ratus","PCEMP","hundred ","7317"
"Ratus","PCMP","hundred ","7317"
"Ratus","PEMP","hundred ","7317"
"Ratus","POC","hundred ","7317"
"Ratus-an","PWMP","by hundreds, hundreds at a time ","7320"
"Rawaŋ","PWMP","gap, full of gaps ","4837"
"Rawed","PWMP","betel pepper ","4838"
"Raya","PAN","big, large ","7358"
"Raya","PMP","big, large ","7358"
"Raya","PWMP","big, large ","7358"
"Raya","PCEMP","big, large ","7358"
"Raya","PCMP","big, large ","7358"
"Rámit","PPH","to use ","12144"
"Rebek","PMP","to fly ","4863"
"Rebek","PWMP","to fly ","4863"
"Rebek","PCEMP","to fly ","4863"
"Rebek","PEMP","to fly ","4863"
"Rebek","PSHWNG","to fly ","4863"
"Re(ŋ)kem","PMP","grasp in the fist ","4897"
"Re(ŋ)kem","PWMP","grasp in the fist ","4897"
"Re(ŋ)kem","PCEMP","grasp in the fist ","4897"
"Re(ŋ)kem","PCMP","grasp in the fist ","4897"
"Reken","PAN","coiled base on which hot cooking pots are set ","4867"
"Reken","PMP","coiled base on which hot cooking pots are set ","4867"
"Reken","PWMP","coiled base on which hot cooking pots are set ","4867"
"Remek","PMP","crush, pulverize; crumble ","4872"
"Remek","PWMP","crush, pulverize; crumble ","4872"
"Remek","PCEMP","crush, pulverize; crumble ","4872"
"Remek","PCMP","crush, pulverize; crumble ","4872"
"Reneg","PMP","press down ","4876"
"Reneg","PWMP","press down ","4876"
"Reneg","PCEMP","press down ","4876"
"Reneg","PCMP","press down ","4876"
"Renek","PWMP","silent, taciturn ","4877"
"ReŋeC","PAN","angry, annoyed ","9447"
"Reŋet","PMP","angry, annoyed ","9448"
"Reŋet","PWMP","angry, annoyed ","9448"
"Reŋet","PCEMP","angry, annoyed ","9448"
"Reŋet","PCMP","angry, annoyed ","9448"
"Re(ŋ)keŋ","PMP","shrink, contract ","4898"
"Re(ŋ)keŋ","PWMP","shrink, contract ","4898"
"Re(ŋ)keŋ","PCEMP","shrink, contract ","4898"
"Re(ŋ)keŋ","PEMP","shrink, contract ","4898"
"Repak","PWMP","break to pieces ","4879"
"Repik","PWMP","break to pieces ","4881"
"Re(m)puk","PMP","crumbling, of wood ","4890"
"Re(m)puk","PWMP","crumbling, of wood ","4890"
"Re(m)puk","PCEMP","crumbling, of wood ","4890"
"Re(m)puk","PCMP","crumbling, of wood ","4890"
"Retak","PWMP","split, crack (intr.) ","11956"
"Retiq","PWMP","popped rice ","9449"
"Riak","PWMP","shout, shouting ","12330"
"Riaq","PAN","sword grass: Imperata cylindrica ","4900"
"Riaq","PMP","sword grass: Imperata cylindrica ","4900"
"Riaq","PWMP","sword grass: Imperata cylindrica ","4900"
"Riaw","PWMP","cry out, clamor ","4901"
"RibaS","PAN","demolish ","4902"
"RibaS","PMP","demolish ","4902"
"RibaS","PWMP","demolish ","4902"
"Ribawa","PAN","swell; swelling, tumor ","6688"
"Ribu","PMP","thousand ","7973"
"Ribu","PWMP","thousand ","7973"
"Ribu","PCEMP","thousand ","7973"
"Ribu","PCMP","thousand ","7973"
"Ri(m)bun","PWMP","heap up ","4920"
"Riduq","PPH","to shake, as the ground in an earthquake ","12285"
"Rihuq","PWMP","tree sp. ","4905"
"Ri(ŋ)kas","PWMP","trim, cut off excess ","4924"
"Riken","PWMP","coiled base on which cooking pots are set, or on which loads are placed for carrying on the head ","8246"
"Rimeja","PAN","sword grass: Imperata cylindrica ","6689"
"Ri(m)pit","PMP","squeeze between; pinch, take between fingers ","4922"
"Ri(m)pit","PWMP","squeeze between; pinch, take between fingers ","4922"
"Ri(m)pit","PCEMP","squeeze between; pinch, take between fingers ","4922"
"Ri(m)pit","PCMP","squeeze between; pinch, take between fingers ","4922"
"Rimukud","PPH","soul ","11917"
"R<in>abiqi","PPH","every night, happening every night ","7378"
"R<in>apus","PWMP","bound, tied up ","11822"
"Rinu","PAN","winnowing basket ","7301"
"RiNaS","PAN","long feathers used for personal adornment ","6595"
"RiNaS-an","PAN","the male of Swinhoe’s blue pheasant ","6596"
"Riŋaw","PWMP","fish sp. ","4917"
"Ripak","PWMP","split, crack ","9450"
"Riqek","PAN","thresh grain by trampling ","4914"
"Riqek","PMP","thresh grain by trampling ","4914"
"Riqek","PWMP","thresh grain by trampling ","4914"
"Risi","PMP","tear, split, cut ","4915"
"Risi","PWMP","tear, split, cut ","4915"
"Risi","PCEMP","tear, split, cut ","4915"
"Risi","PEMP","tear, split, cut ","4915"
"Risi","POC","tear, split, cut ","4915"
"Risiq","PMP","tear, split, cut ","9451"
"Ritu","PAN","loquat tree and fruit: Eriobotrya deflexa ","6629"
"Rokoŋ","POC","shrink, contract ","11912"
"Ropok","POC","to fly ","11911"
"Ropo-Ropok","POC","flying ","7746"
"Ruab","PMP","high tide, tidal flow ","8169"
"Ruab","PWMP","high tide, tidal flow ","8169"
"Ruab","PCEMP","high tide, tidal flow ","8169"
"Ruab","PCMP","high tide, tidal flow ","8169"
"Ruab","PEMP","high tide, tidal flow ","8169"
"Ruab","PSHWNG","high tide, tidal flow ","8169"
"Ruap","POC","high tide, tidal flow ","8170"
"Ruaq","PWMP","empty out ","4927"
"Rumbia","PMP","sago palm ","7959"
"Rumbia","PWMP","sago palm ","7959"
"Rumbia","PCEMP","sago palm ","7959"
"Rumbia","PCMP","sago palm ","7959"
"Rubu","PAN","nest, lair ","6597"
"Rucan","POC","to load, as cargo on a boat ","11913"
"Rudaŋ","PAN","old, of people ","7581"
"Rudaŋ","PMP","old, of people ","7581"
"Rudaŋ","PWMP","old, of people ","7581"
"Rujan","PMP","cargo, load (on a boat) ","4930"
"Rujan","PWMP","cargo, load (on a boat) ","4930"
"Rujan","PCEMP","cargo, load (on a boat) ","4930"
"Rujan","PEMP","cargo, load (on a boat) ","4930"
"Ruŋkeb","PMP","cover over, cover up ","4947"
"Ruŋkeb","PWMP","cover over, cover up ","4947"
"Ruŋkeb","PCEMP","cover over, cover up ","4947"
"Ruŋkeb","PCMP","cover over, cover up ","4947"
"R<um>abiqi","PPH","become night, turn into night ","7379"
"R<um>ahap","PAN","to sow seeds ","8158"
"Rumaq","PAN","house ","7303"
"Rumaq","PMP","house ","7303"
"Rumaq","PWMP","house ","7303"
"Rumaq","PCEMP","house ","7303"
"Rumaq","PCMP","house ","7303"
"Rumaq","PEMP","house ","7303"
"Rumaq","PSHWNG","house ","7303"
"Rumaq","POC","house ","7303"
"Rumek","PPH","to crush, smash ","12332"
"R<um>iak","PWMP","to shout, talk loudly ","12331"
"R<um>iqek","PWMP","to thresh by trampling ","8218"
"Runaw","PWMP","melt, liquefy ","4933"
"Runut","PMP","plant fibers ","4934"
"Runut","PWMP","plant fibers ","4934"
"Runut","PCEMP","plant fibers ","4934"
"Runut","PCMP","plant fibers ","4934"
"Rupas","POC","loosen, untie ","8464"
"Ruqa","POC","neck ","8163"
"Ruqanay","PMP","male ","11914"
"Ruqanay","PWMP","male ","11914"
"Ruqanay","PCEMP","male ","11914"
"Ruqanay","PCMP","male ","11914"
"RuqaNay","PAN","male ","4938"
"Ruqaŋ","PWMP","hole, pit ","8165"
"Rusuk","PAN","ribs ","8475"
"Rusuk","PMP","ribs ","8475"
"Rusuk","PWMP","ribs ","8475"
"Rusuk","PCEMP","ribs ","8475"
"Rusuk","PCMP","ribs ","8475"
"Rusuk","PEMP","ribs ","8475"
"Rusuk","PSHWNG","ribs ","8475"
"Rusuk","POC","ribs ","8475"
"RuSRuS","PAN","to scrape smooth, to plane a surface ","7297"
"Ruyag","PWMP","shake, wobble ","4944"
"Ruyuŋ","PWMP","shake, sway, stagger ","4945"
"Rúyud","PWMP","pull or drag a heavy object along, as on a sled ","8703"
"Rúyud-an","PPH","sled or board used for dragging materials (?) ","11106"
"Rúyud-en","PPH","be pulled or dragged along ","11107"
"sa buliR","PMP","one stem, one stalk ","1587"
"sa buliR","PWMP","one stem, one stalk ","1587"
"sa","PAN","nominative case marker for plural personal names ","8809"
"sa","PMP","nominative case marker for plural personal names ","8809"
"sa","PWMP","nominative case marker for plural personal names ","8809"
"sa","PAN","locative marker ","9514"
"sa","PMP","locative marker ","9514"
"sa","PWMP","locative marker ","9514"
"sa","PCEMP","locative marker ","9514"
"sa","PEMP","locative marker ","9514"
"sa","POC","locative marker ","9514"
"sa","PAN","one (clitic form of *esa) ","9545"
"sa","PMP","one (clitic form of *esa) ","9545"
"sa","PWMP","one (clitic form of *esa) ","9545"
"sa","PCEMP","one (clitic form of *esa) ","9545"
"sa","PCMP","one (clitic form of *esa) ","9545"
"sa","PPH","that --- indicating something close to the hearer ","9685"
"sa-anak","PWMP","(gloss uncertain) ","204"
"sa-anu","PWMP","(gloss uncertain) ","3690"
"sambak","PMP","hit, strike a heavy blow ","5006"
"sambak","PWMP","hit, strike a heavy blow ","5006"
"sambak","PCEMP","hit, strike a heavy blow ","5006"
"sambak","PCMP","hit, strike a heavy blow ","5006"
"sambak","PEMP","hit, strike a heavy blow ","5006"
"sambak","POC","hit, strike a heavy blow ","5006"
"sabak","POC","to slap hard ","10653"
"sabakap","POC","a tree: Alstonia scholaris ","9533"
"sabaŋ","PMP","estuary, shore near the mouth of a river ","4956"
"sabaŋ","PWMP","estuary, shore near the mouth of a river ","4956"
"sabaŋ","PCEMP","estuary, shore near the mouth of a river ","4956"
"sabaŋ","PCMP","estuary, shore near the mouth of a river ","4956"
"sabaŋ","PPH","a tree: Erythrina spp. ","9647"
"sabaq","PWMP","irrigated ricefield? ","9421"
"sabaqaŋ","PWMP","a shrub: Cordyline spp. ","4955"
"sa(m)bar","PMP","seize in the mouth or beak ","5113"
"sa(m)bar","PWMP","seize in the mouth or beak ","5113"
"sa(m)bar","PCEMP","seize in the mouth or beak ","5113"
"sa(m)bar","PCMP","seize in the mouth or beak ","5113"
"sabasaq","PWMP","a moderate-sized shrub: Scyphiphora hydrophyllacea ","9648"
"sabat","PWMP","to meet or greet someone, welcome someone who is arriving ","9187"
"sabat-en","PPH","to meet or greet someone who is arriving, or who one encounters by surprise ","9188"
